;Tweets
2022-03-06 20:59:55+00:00;RT @toobemiofficial: Due to the intense participation Toob bonuses have been distributed 40% more. Our bonus distribution will continue. Th…
2022-03-06 20:59:55+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 20:59:55+00:00;"RT @airdropinspect: New airdrop: ReverseDAO 
Total Reward: $80888 worth of RDAO + 2000 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 8000 Random, 1 Lucky &amp;…"
2022-03-06 20:59:55+00:00;"RT @Bigmesoo: To celebrate $FEG new UI, I Shall be  giving away 200 Billion FEG to 4 Lucky Fellow Apes 🦍 ≈ (50 B Each).
Rules:
🙏Follow me @…"
2022-03-06 20:59:55+00:00;"@TuncSatiroglu Keynes'in kendisi günümüzdeki faiz tanımı hakkında yorum yapsa, çoktan toprağa sokarlardı.
Hatta kendi teorilerinin pozitif yönlerinin törpülenerek, insanları rakamlar üzerinde borçlandırıldığını görseydi de kendi kahrından vefat ederdi.
Hele bir de Bitcoin'i görseydi ne olurdu."
2022-03-06 20:59:54+00:00;"@Breedlove22 $BTC Perhaps we get to 41-48K, but after that I expect more chop and it could take a short time before #bitcoin  eventually reclaims 50k-52K.

@67_bbt is a super underrated bitcoiner
I’ve been taking her tweets TA &amp; tips seriously &amp; I’ve been doing great  

Follow her"
2022-03-06 20:59:54+00:00;"Good

#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/l4lX2MtsCF"
2022-03-06 20:59:54+00:00;#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/F4Zdv7cvJT
2022-03-06 20:59:54+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 20:59:54+00:00;"Earn up to 4700 Fast Dollars every day on YoBit!  https://t.co/t9IkUDJAyD 

#YoBit #xrp #Bitcoin"
2022-03-06 20:59:54+00:00;RT @Kriptocum4: Arkadaşlar ön satişina katildigimiz #MetareaVR100X  #MetareaVr  ekleme yaptim ekip bu ay 2 borsada listeleceklerini söyledi…
2022-03-06 20:59:54+00:00;"RT @saifedean: The latest podcast is an informative discussion with @Excellion on:

His time at @Blockstream &amp; his future plans
@Liquid_BTC…"
2022-03-06 20:59:53+00:00;RT @starnftlabs: Check out this item on OpenSea https://t.co/lqEbK4ob7J via @opensea #NFTGiveaway #NFT #NFTCommunity #NFTs #NFTCollection #…
2022-03-06 20:59:52+00:00;"@jyn_urso I have a lot of respect for the work Saifedean has done for getting the word out about #Bitcoin

But I find his contrarian dude bro schtick tiresome

It seems he’s only able to hold an opinion that’s opposite of whatever the mainstream message is

It’s incredibly limiting"
2022-03-06 20:59:52+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 20:59:51+00:00;"RT @EntirecoinO: 📣 EntireCoin Airdrop is live!

🏆 Reward for Tasks:   $12.5 worth of ENTIRE for 1500 random participants each.

👨‍👩‍👧 Refer…"
2022-03-06 20:59:51+00:00;"@SelenaYasamin @Ralvero @BlueSparrowETH @BluesparrowC always be in #bullish with bluesparrow
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC 
10 https://t.co/nV4rbuJI1I"
2022-03-06 20:59:51+00:00;"RT @PARTII_Meta: 📣 PARTII Metaverse Studio Airdrop is live!

🏆 Reward for Tasks:   20 PARTII (~$20) for 50,000 random participants each.…"
2022-03-06 20:59:50+00:00;"RT @PARTII_Meta: 📣 PARTII Metaverse Studio Airdrop is live!

🏆 Reward for Tasks:   20 PARTII (~$20) for 50,000 random participants each.…"
2022-03-06 20:59:50+00:00;RT @starnftlabs: Check out this item on OpenSea https://t.co/JOvyDNO3Dn via @opensea #NFTGiveaway #NFT #NFTCommunity #NFTs #NFTCollection #…
2022-03-06 20:59:50+00:00;"RT @Jayecane: sending money now ! rt + post your cashapp, PayPal, Bitcoin, Gcash, bep20, now 

Turn on notifications!!"
2022-03-06 20:59:50+00:00;"RT @ABetterWorldNFT: Si vous avec un compte Twitter et que vous ne gagner pas encore quelques milliers d'euros pas mois avec?

👉Cette vidéo…"
2022-03-06 20:59:50+00:00;"RT @airdropinspect: New airdrop: Elfworld (ELFT)
Total Reward: $10,000 worth of ELFT &amp; 500 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 2250 Random &amp; 200 T…"
2022-03-06 20:59:50+00:00;RT @saylor: “What is money?” is a question that economists have pondered for centuries, but the blocking of Russia’s central-bank reserves…
2022-03-06 20:59:49+00:00;RT @saylor: If it is not #bitcoin, do you really own it?
2022-03-06 20:59:49+00:00;"@Lexus Why buy #bluesparrow token?
1:#draw
2:#cex
3;#web3
4:#kyc
5:#renounce
6:#charity
7:#nft  
8:#metavers
😍😍😍😍😍😍
#ETH  #BITCOIN  #BTC
#CRYPTO #bluesparrow
#BlueSparrowtoken 
#BlueSparrowETH 
#BlueSparrowCommunity 
#BluesparrowCEX
@BlueSparrowETH https://t.co/2aOCOX92Hr"
2022-03-06 20:59:49+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:49+00:00;RT @MartyBent: BREAKING: Visa and Mastercard dig their own graves by politicizing their products and pushing people all over the world towa…
2022-03-06 20:59:49+00:00;"RT @BTC_Archive: HODL your ground! 💪 
#Bitcoin

 https://t.co/XUnxk3keiI"
2022-03-06 20:59:49+00:00;@people I never thought of meeting a legit bitcoin trader after been scammed many times at my age but the heavens sent @_elizabeth467 guided me and help me make a living through bitcoin with my coinbase app, I recommend you to meet her now and also be a beneficiary of good work
2022-03-06 20:59:49+00:00;"Tata coin is more bullish than a bull 
#Bitcoin  #BTC #cryptocurrencies #Defi #nftart #bigbrothermzanzi #BinanceSmartChain #BNB #BNBChain https://t.co/43n8qRVJYg"
2022-03-06 20:59:48+00:00;"#HODL #Bitcoin $BTC &amp; Utilty Tokens.
If your #Altcoin isn't a utility token then you are doing it all wrong ❌"
2022-03-06 20:59:48+00:00;"RT @airdropinspect: New airdrop: Elfworld (ELFT)
Total Reward: $10,000 worth of ELFT &amp; 500 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 2250 Random &amp; 200 T…"
2022-03-06 20:59:48+00:00;"@PARTII_Meta Fastastic project with great potential. The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. Glad to be part.

@Zulaiman311 @WilySyaputra1
@IndonesiaAirdr1

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #PARTII"
2022-03-06 20:59:48+00:00;"RT @go_giveaway: 🎉 100$ BITCOIN GIVEAWAY 🎉

✅ Retweet
✅ Follow me &amp; @Stake

Join: https://t.co/oDkSP0qiH8

Ends: 48h ⏳ https://t.co/fmn5heo…"
2022-03-06 20:59:47+00:00;"@PARTII_Meta The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best projects out there 
@Raj113322 
@Shoaib00792 
@Mangian31 
💧 

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #PARTII"
2022-03-06 20:59:46+00:00;"RT @OnTheStreetzNFT: Roadmap Lite 🚀

a more detailed roadmap on discord + website will be coming soon

any interaction with this post will…"
2022-03-06 20:59:46+00:00;"RT @kriptoforever: Bir nabzınızı yoklayalım, ölü gibi oldunuz iyice. 

Kalkın, kendinize gelin ya.!

Nerede bizim takipçilerimiz ? 🗽

#Bitc…"
2022-03-06 20:59:46+00:00;RT @starnftlabs: https://t.co/lelf1M3jMR #NFTGiveaway #NFT #NFTCommunity #NFTs #NFTCollection #nftart #ETH #Ethereum #DeFi #Bitcoin #SOL #S…
2022-03-06 20:59:46+00:00;"RT @TATA_Coin: 🚀21K $TATA TWITTER FOLLOWERS!
🔥7K $TATA HOLDERS!

#TATACoin #Bitcoin #BTC #cryptocurrencies https://t.co/ylOOCq6wzx"
2022-03-06 20:59:46+00:00;"@gbc2021 This is definitely going to be HUGE! as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions 

@monopol16687417 
@emco09788963 
@minhnguyenpro01 

#Airdrop #GBC #cryptocurrecy #Airdropstario #rtItBot #BSC #Bitcoin"
2022-03-06 20:59:46+00:00;"RT @airdropinspect: New airdrop: Elfworld (ELFT)
Total Reward: $10,000 worth of ELFT &amp; 500 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 2250 Random &amp; 200 T…"
2022-03-06 20:59:46+00:00;"Top 10 Coins by YouTube volume over the last 24 hrs on #LunarCrush!

$btc #bitcoin
$eth #ethereum
$jst #just
$ctk #certik
$portal #portal
$kzc #kzcash
$smc #smartcoin
$kshiba #kawaishiba
$zwall #zilwall
$bcpt #blockmasoncreditprotocol

https://t.co/QwTUFnJd5T"
2022-03-06 20:59:46+00:00;@apohms @Ukraine @FedorovMykhailo Giving Bitcoin to the Ukrainian government, which is known for corruption ... Sounds like a good joke
2022-03-06 20:59:45+00:00;@BTCPrinterAvax If you get a chunk of it you may control the supply thus the inflation. Just like bitcoin. But it will not be secure and not descentralized. 😅
2022-03-06 20:59:45+00:00;"@Lexus Yes, past can hurt you. 
But you can either buy #bluesparrow 
or remain a loser as before.
@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#Bluesparrowcharity
#Web3 https://t.co/W9M71IuCK2"
2022-03-06 20:59:45+00:00;"Updated Bitcoin transaction fees: 
    
BCH Next Block: $0.0014 
BCH Weekly Median: $0.0008 

BTC Next Block: $0.39 
BTC Weekly Median: $0.77"
2022-03-06 20:59:44+00:00;"@cz_binance How amazing can it be?  #Bluesparrow Native Token for Centralized Exchange with focus on both the stock &amp; crypto market
@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT"
2022-03-06 20:59:44+00:00;"RT @SSarmyfeg1: @elonmusk @OwenSparks_ @Tesla @POTUS Do you know in which token the next flight will take place?🐣🐥

The next flight is only…"
2022-03-06 20:59:44+00:00;RT @DocumentingBTC: A record 76.5% of all #bitcoin has not moved in at least six months. https://t.co/wij1971XHh
2022-03-06 20:59:44+00:00;"RT @onechan1977: 仮想通貨日記 オイルショックとビットコインをブログに書いたよ。

仮想通貨日記 オイルショックとビットコイン

#ビットコイン（BTC） #イーサリアム（ETH） #リップル（XRP） #バブル #金（ゴールド） #物価 #ハイパーインフレ
h…"
2022-03-06 20:59:44+00:00;"RT @UCAN_COiN72: 🎁 #Hediye &amp; #Giveaway 🎁

🔴1 Kişiye 250TL ödüllü etkinlik

⚔️Şartlar⚔️
1️⃣BEĞEN❤️- RT🔁
2️⃣Takip et: @kriptocurcuna
@UCAN_CO…"
2022-03-06 20:59:43+00:00;"RT @analizsanati: BANA HİÇ ÇEKİLİŞ ÇIKMIYOR DİYENLER 🔥 SON ŞANS

100.000 Adet $Raca
500 adet $Ceek Dağıtıyorum.

- Beni  Takip Et✅

- Rt &amp;…"
2022-03-06 20:59:43+00:00;"RT @ICOAnnouncement: 🎙 New Featured Project

🔷 Paragen (RGEN)

🔶 Paragen is a decentralized and multi-chain metaverse incubator project bas…"
2022-03-06 20:59:43+00:00;RT @PeaceofBTC: Mastercard stopped working across the UK yesterday. #Bitcoin fixes this. https://t.co/kMf5X50ZG8
2022-03-06 20:59:43+00:00;"@AltcoinGordon Why look at #bitcoin chart, when you can look at something more stable and increasing chart as #JULD. We are soon releasing #juldcard that will go x &gt;1000 next weeks! Dont be late, everyone is welcome!🔥☺️@JulSwap - Soon on #Binance ! https://t.co/ioQXPFksdD"
2022-03-06 20:59:43+00:00;"RT @Jayecane: sending money now ! rt + post your cashapp, PayPal, Bitcoin, Gcash, bep20, now 

Turn on notifications!!"
2022-03-06 20:59:43+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:43+00:00;"@saad19987482 @alrawenet Let me show you how you can earn huge profits by mining bitcoin.   With only $500 you can make up to $5000 in no more than 72hrs. Join my Telegram channel today to start earning big.  You can send me a direct message here to get started today.
https://t.co/K8F2aNKAn0"
2022-03-06 20:59:43+00:00;"RT @Cryptonic_NFTs_: 1 Apetonic NFT Giveaway!!! 

Winners - 1

To Participate-

1) Follow
2) ❤️
3) ♻️

#nftsgiveaway #BoredApe #Apesss #NFT…"
2022-03-06 20:59:42+00:00;"RT @adityaaaa99: @binance Buy #Bitcoin #BTC on the @AltbaseApp with the clicks of a few buttons!
✅ Super simple setup.
✅ No overcomplicated…"
2022-03-06 20:59:42+00:00;@mistercrypto420 If Bitcoin locally bottomed at $38 it could go up thouhg... :)
2022-03-06 20:59:42+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 20:59:41+00:00;"@Lexus #ETH
#BlueSparrow
#BluesoarrowCEX
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin https://t.co/3pjMtawdR9"
2022-03-06 20:59:41+00:00;"RT @adityaaaa99: @binance Buy #Bitcoin #BTC on the @AltbaseApp with the clicks of a few buttons!
✅ Super simple setup.
✅ No overcomplicated…"
2022-03-06 20:59:41+00:00;"@SelenaYasamin @Ralvero @BlueSparrowETH @BluesparrowC always be in #bullish with bluesparrow
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC 
9 https://t.co/4MLSkdoe9B"
2022-03-06 20:59:41+00:00;"Daily Airdrops &amp; Giveaways in the Channel of Bitcoin Plus (XBC) https://t.co/jNq7fMtm8N"
2022-03-06 20:59:40+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 20:59:40+00:00;@APompliano It also needs predictability in its transaction time and fees. 2 things Bitcoin doesn’t
2022-03-06 20:59:39+00:00;RT @starnftlabs: Check out this item on OpenSea https://t.co/btljCuFvWL via @opensea #NFTGiveaway #NFT #NFTCommunity #NFTs #NFTCollection #…
2022-03-06 20:59:39+00:00;RT @ViceroyTroy: Wheres the cash, how you pay to play 💲💰https://t.co/TWS36Te6Va
2022-03-06 20:59:39+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:39+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:39+00:00;"RT @freebitco: 3X Reward Points (RP) promotion is LIVE and ends in 48 hours. 

Redeem your RP on the Rewards page for iPhones, Hardware Wal…"
2022-03-06 20:59:38+00:00;RT @Frederick2029: #Bitcoin is the first global currency that won’t need violence to defend itself. #nftbooks ⌛ https://t.co/e2mYMdXO61
2022-03-06 20:59:38+00:00;RT @DocumentingBTC: A record 76.5% of all #bitcoin has not moved in at least six months. https://t.co/wij1971XHh
2022-03-06 20:59:38+00:00;@TheDigitalBers1 a #Bitcoin’er
2022-03-06 20:59:37+00:00;"@abdly_80 @alrawenet Let me show you how you can earn huge profits by mining bitcoin.   With only $500 you can make up to $5000 in no more than 72hrs. Join my Telegram channel today to start earning big.  You can send me a direct message here to get started today.
https://t.co/K8F2aNKAn0"
2022-03-06 20:59:37+00:00;RT @AscendEX_CA: Bitcoin boom leaves gun-shy advisors struggling to provide crypto guidance to clients https://t.co/WXOOp90hCn via @Yahoo
2022-03-06 20:59:37+00:00;"RT @alisakittystar: Ethereum, Litecoin, and Ripple’s XRP – Daily Tech Analysis – September 24th, 2021
#news #cryptocurrency #bitcoin #btc
h…"
2022-03-06 20:59:37+00:00;@Sheldon_Sniper @ritestream_nft they take your beard and give you the crumbs.  #cryptocurrecy #Crypto #CryptoBanter #Bitcoin
2022-03-06 20:59:37+00:00;You still believe Satoshi is still with us building #Bitcoin, and I still believe @elonmusk is Satoshi in disguise. 🚀
2022-03-06 20:59:37+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:36+00:00;"RT @gbc2021: 📣 GBC Token Airdrop is live!

🏆 Reward for Tasks:   1 GBC (~$10) for 10,000 participants each.

👨‍👩‍👧 Referral Reward:    0.05…"
2022-03-06 20:59:36+00:00;"@Sir_M_Charles Bitcoin trading investment is paying, I invested $500 and got back $10,000 in 48hrs. Stop been sceptical, this is real, give it a try and thank me later. Click on the link below to start-up
100% paying...No withdrawal fee 
WhatsApp contact: +1(516)654-7124
https://t.co/GQu8COzn7u"
2022-03-06 21:59:59+00:00;RT @Tether_to: Greetings from 🇨🇭Lugano @nayibbukele ! We even had El Salvadorian TV channel @Canal10Sv  🇸🇻 attend Lugano's Plan ₿ event. Lu…
2022-03-06 21:59:59+00:00;"@sincitydragon Bluesparrow the future of the world😍❤️🎉

 New lifestyle with bluesparrow🚀🔥

@BlueSparrowETH
@BluesparrowC
#BluesparrowCEX
#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#bitcoin
#BestDrawToken
#Bluesparrowcharity
#Web3
#NFT https://t.co/jym2Stz6ZA.98"
2022-03-06 21:59:59+00:00;"RT @RippleXrpie: SWIFT transaction speed: 3-7 days
#SWIFT transaction fees: $50+

Bitcoin transaction speed: 10min. - 1D
#Bitcoin transacti…"
2022-03-06 21:59:59+00:00;"RT @web3isgreat: New York power plant starts mining Bitcoin, increases emissions by 6x, and turns a local lake into a ""hot tub""

February 9…"
2022-03-06 21:59:58+00:00;@nytimesbusiness I did my research properly @Dennismayson9  I must confess nobody handles Bitcoin mining better than you. I'm privilege to have invested my BITCOIN with you sir @Dennismayson9  I'M GREATFUL. You are indeed  one of the best. Thanks a million🤗🙏
2022-03-06 21:59:58+00:00;"RT @BitcoinMagazine: BREAKING 💥 Apple co-founder: #Bitcoin is the only ""pure-gold"" cryptocurrency 🙌 🙌 https://t.co/Hn1PPgv5il"
2022-03-06 21:59:58+00:00;RT @Reuters: ICYMI: At this hospital for pets in El Salvador, all services can be paid for with bitcoin https://t.co/SiX12rzrJ4
2022-03-06 21:59:57+00:00;"Analyst Says Macro Uncertainty Likely to Drive Bitcoin (BTC) and Ethereum (ETH) to New Lows - Here Are His Targets
https://t.co/01yDlV2jhx"
2022-03-06 21:59:57+00:00;"Subscribe to our new Weekly Market Report to stay up to date with our analysis

Today: #Bitcoin 

https://t.co/ShNe9LWFHX

Telegram: https://t.co/mQ9kKtjRLm https://t.co/af8DY4OPFL"
2022-03-06 21:59:57+00:00;How to make #bitcoin illegal? Ask Russia to use it to evade sanctions.
2022-03-06 21:59:57+00:00;"RT @AirdropStario: 💧 PARTII Airdrop 💧

🏆 Task:     ➕  20 PARTII (~$20) for 50,000 random participants

👨‍👩‍👧 Referral: ➕ 200 PARTII (~$200)…"
2022-03-06 21:59:57+00:00;"RT @WhaleAquatic: @shieldprotocol1 $SHIELD

Pricing starting to consolidate b/t $600-$700K Market Cap...a lot of runway here

Join Telegram…"
2022-03-06 21:59:57+00:00;"RT @airdropinspect: New airdrop: EvryNet (USDT)
Total Reward: 2,500 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; 100 Top
Distribution: withi…"
